Unnamed: 0,ds,alg,task,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,diff_test_accuracy,diff_test_balanced_accuracy,diff_test_f1,diff_test_precision,diff_test_recall
218.0,phoneme,SVC,feat,0.0,0.0,0.0,0.0,0.0,,,,,
219.0,phoneme,SVC,feat,0.0,0.0,0.0,0.0,0.0,,,,,
220.0,phoneme,SVC,feat,0.0,0.0,0.0,0.0,0.0,,,,,
221.0,phoneme,SVC,feat,0.0,0.0,0.0,0.0,0.0,,,,,
222.0,phoneme,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
223.0,phoneme,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
224.0,phoneme,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
225.0,phoneme,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
226.0,phoneme,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
227.0,phoneme,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
228.0,phoneme,DT,feat,0.0,0.0,0.0,0.0,0.0,,,,,
229.0,phoneme,DT,feat,0.0,0.0,0.0,0.0,0.0,,,,,
230.0,phoneme,DT,feat,0.0,0.0,0.0,0.0,0.0,,,,,
231.0,phoneme,DT,feat,0.0,0.0,0.0,0.0,0.0,,,,,
232.0,phoneme,DT,feat,0.0,0.0,0.0,0.0,0.0,,,,,
233.0,phoneme,DT,feat,0.0,0.0,0.0,0.0,0.0,,,,,
234.0,phoneme,RF,feat,0.0,0.0,0.0,0.0,0.0,,,,,
235.0,phoneme,RF,feat,0.0,0.0,0.0,0.0,0.0,,,,,
236.0,phoneme,RF,feat,0.0,0.0,0.0,0.0,0.0,,,,,
237.0,phoneme,RF,feat,0.0,0.0,0.0,0.0,0.0,,,,,
238.0,phoneme,RF,feat,0.0,0.0,0.0,0.0,0.0,,,,,
239.0,phoneme,RF,feat,0.0,0.0,0.0,0.0,0.0,,,,,
240.0,mfeat_pixel,KNN,feat,0.0234999999999998,0.0234999999999998,0.0222812495873717,0.0234107464286078,0.0234999999999998,,,,,
241.0,mfeat_pixel,KNN,feat,0.0269999999999999,0.027,0.0280658579871322,0.0265035538998136,0.027,,,,,
242.0,mfeat_pixel,KNN,feat,0.0155,0.0155,0.0165683485202052,0.0153205072113596,0.0155,,,,,
243.0,mfeat_pixel,KNN,feat,0.0164999999999998,0.0165,0.0179638388218479,0.0157440730135768,0.0165,,,,,
244.0,mfeat_pixel,KNN,feat,0.0264999999999998,0.0264999999999998,0.0275969226598258,0.0247149314380658,0.0264999999999998,,,,,
245.0,mfeat_pixel,KNN,feat,0.0284999999999999,0.0284999999999999,0.0291176937924116,0.0258730767979741,0.0284999999999999,,,,,
246.0,mfeat_pixel,SVC,feat,0.0120000000000001,0.0119999999999999,0.0128181086431635,0.0135999142070211,0.0119999999999999,,,,,
247.0,mfeat_pixel,SVC,feat,0.0260000000000001,0.026,0.0265555049998337,0.0247844817661476,0.026,,,,,
248.0,mfeat_pixel,SVC,feat,0.0159999999999999,0.016,0.0164708412334596,0.0145259757948161,0.016,,,,,
249.0,mfeat_pixel,SVC,feat,0.016,0.016,0.0177891403866294,0.0173174552876426,0.016,,,,,
250.0,mfeat_pixel,SVC,feat,0.0184999999999999,0.0185,0.0205024999938622,0.0171948285048411,0.0185,,,,,
251.0,mfeat_pixel,SVC,feat,0.034,0.034,0.0382404211499116,0.0325554066240709,0.034,,,,,
252.0,mfeat_pixel,NB,feat,-0.007,-0.0070000000000001,-0.0061393735498851,-0.0053240574392452,-0.0070000000000001,,,,,
253.0,mfeat_pixel,NB,feat,0.0074999999999999,0.0074999999999999,0.0083266859001859,0.0079906072177307,0.0074999999999999,,,,,
254.0,mfeat_pixel,NB,feat,0.0065,0.0064999999999999,0.0064749440848735,0.000376141629605,0.0064999999999999,,,,,
255.0,mfeat_pixel,NB,feat,0.0029999999999998,0.0030000000000001,0.0029300722696509,0.0023753758581642,0.0030000000000001,,,,,
256.0,mfeat_pixel,NB,feat,0.0075,0.0075,0.0052968391855835,0.0033875990088788,0.0075,,,,,
257.0,mfeat_pixel,NB,feat,0.0060000000000001,0.0060000000000001,0.0042383931299185,-0.001645000824023,0.0060000000000001,,,,,
258.0,mfeat_pixel,DT,feat,0.021,0.0210000000000001,0.0205369542473252,0.0199907638249359,0.0210000000000001,,,,,
259.0,mfeat_pixel,DT,feat,0.0154999999999999,0.0154999999999999,0.0155913038946509,0.0155734051132248,0.0154999999999999,,,,,
260.0,mfeat_pixel,DT,feat,0.0105,0.0105,0.0104537143639922,0.0084612991685,0.0105,,,,,
261.0,mfeat_pixel,DT,feat,0.0164999999999999,0.0164999999999999,0.0171899988636735,0.0180625944951096,0.0164999999999999,,,,,
262.0,mfeat_pixel,DT,feat,0.028,0.0280000000000001,0.0289252781059997,0.0287592750534146,0.0280000000000001,,,,,
263.0,mfeat_pixel,DT,feat,0.0254999999999999,0.0254999999999999,0.0247733450884115,0.0217745394230705,0.0254999999999999,,,,,
264.0,mfeat_pixel,RF,feat,0.0214999999999999,0.0214999999999999,0.0209411741923807,0.0201743487607479,0.0214999999999999,,,,,
265.0,mfeat_pixel,RF,feat,0.0274999999999999,0.0274999999999999,0.0278921450755263,0.0286440744797976,0.0274999999999999,,,,,
266.0,mfeat_pixel,RF,feat,0.013,0.013,0.0134718447681714,0.0123772408887374,0.013,,,,,
267.0,mfeat_pixel,RF,feat,0.0144999999999999,0.0144999999999999,0.0145404656780201,0.0150147710810545,0.0144999999999999,,,,,
268.0,mfeat_pixel,RF,feat,0.0194999999999999,0.0195,0.0197274396547023,0.0188052827228357,0.0195,,,,,
269.0,mfeat_pixel,RF,feat,0.0424999999999999,0.0424999999999999,0.0430321906988768,0.0436996170846345,0.0424999999999999,,,,,
270.0,banana,KNN,feat,-0.0245283018867924,-0.0263391812865495,-0.0372107650740365,-0.0286159799681311,-0.0437894736842106,,,,,
271.0,banana,KNN,feat,-0.0171698113207547,-0.0170202429149797,-0.0183051663537002,-0.0214669746928488,-0.015578947368421,,,,,
272.0,banana,KNN,feat,0.0,0.0,0.0,0.0,0.0,,,,,
273.0,banana,KNN,feat,-0.0188679245283018,-0.019825461088619,-0.025162543274508,-0.0209131730732009,-0.0290526315789474,,,,,
274.0,banana,KNN,feat,0.0,0.0,0.0,0.0,0.0,,,,,
275.0,banana,KNN,feat,0.0,0.0,0.0,0.0,0.0,,,,,
276.0,banana,SVC,feat,0.0,0.0,0.0,0.0,0.0,,,,,
277.0,banana,SVC,feat,0.0,0.0,0.0,0.0,0.0,,,,,
278.0,banana,SVC,feat,0.0,0.0,0.0,0.0,0.0,,,,,
279.0,banana,SVC,feat,0.0,0.0,0.0,0.0,0.0,,,,,
280.0,banana,SVC,feat,0.0,0.0,0.0,0.0,0.0,,,,,
281.0,banana,SVC,feat,0.0,0.0,0.0,0.0,0.0,,,,,
282.0,banana,NB,feat,0.0086792452830187,0.0116239316239316,0.0553280745004782,-0.0369047619047618,0.0399999999999999,,,,,
283.0,banana,NB,feat,-0.0111320754716981,-0.0114709851551957,-0.0199252329530207,-0.029498737829066,-0.0147368421052631,,,,,
284.0,banana,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
285.0,banana,NB,feat,-0.0130188679245283,-0.0125865946918577,-0.015775723566256,-0.0459561322211924,-0.0084210526315789,,,,,
286.0,banana,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
287.0,banana,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
288.0,banana,DT,feat,-0.0177358490566037,-0.0182060278902383,-0.0240651632553847,-0.025226767585751,-0.0227368421052631,,,,,
289.0,banana,DT,feat,-0.0183018867924529,-0.0184813315339631,-0.0225043723293432,-0.0253837846704851,-0.0202105263157894,,,,,
290.0,banana,DT,feat,0.0,0.0,0.0,0.0,0.0,,,,,
291.0,banana,DT,feat,-0.0158490566037735,-0.0157444894286999,-0.0178214930195982,-0.0219895287958116,-0.0147368421052632,,,,,
292.0,banana,DT,feat,0.0,0.0,0.0,0.0,0.0,,,,,
293.0,banana,DT,feat,0.0,0.0,0.0,0.0,0.0,,,,,
294.0,banana,RF,feat,-0.0205660377358489,-0.0208097165991903,-0.024071857735224,-0.0250595900206578,-0.0231578947368421,,,,,
295.0,banana,RF,feat,-0.0194339622641509,-0.0190715249662617,-0.0195941860746331,-0.0243238943684377,-0.015578947368421,,,,,
296.0,banana,RF,feat,0.0,0.0,0.0,0.0,0.0,,,,,
297.0,banana,RF,feat,-0.0213207547169811,-0.0211372019793072,-0.0223401685386671,-0.0256424030799534,-0.0193684210526315,,,,,
298.0,banana,RF,feat,0.0,0.0,0.0,0.0,0.0,,,,,
299.0,banana,RF,feat,0.0,0.0,0.0,0.0,0.0,,,,,
300.0,mfeat_factors,KNN,feat,-0.0025,-0.0025,-0.00254157632808,-0.0021578493041312,-0.0025,,,,,
301.0,mfeat_factors,KNN,feat,0.0014999999999999,0.0014999999999999,0.0015349250979772,0.0013902305417603,0.0014999999999999,,,,,
302.0,mfeat_factors,KNN,feat,0.0,-2.220446049250313e-16,-0.0001206207237661,0.0006324391661045,-2.220446049250313e-16,,,,,
303.0,mfeat_factors,KNN,feat,-0.0015,-0.0015,-0.0013764183808019,-0.001482153780552,-0.0015,,,,,
304.0,mfeat_factors,KNN,feat,0.0045,0.0045,0.0048331117057258,0.0042307082140828,0.0045,,,,,
305.0,mfeat_factors,KNN,feat,-0.005,-0.005,-0.0050403006899084,-0.0057039697084452,-0.005,,,,,
306.0,mfeat_factors,SVC,feat,-0.0015,-0.0015,-0.0016033443196692,-0.0018328702905415,-0.0015,,,,,
307.0,mfeat_factors,SVC,feat,-0.001,-0.001,-0.0010004077375591,-0.0009872712655927,-0.001,,,,,
308.0,mfeat_factors,SVC,feat,-0.0014999999999999,-0.0015000000000001,-0.0013102568861536,-0.0010815133881231,-0.0015000000000001,,,,,
309.0,mfeat_factors,SVC,feat,0.001,0.001,0.0010494605932656,0.0007334322977201,0.001,,,,,
310.0,mfeat_factors,SVC,feat,0.0004999999999999,0.0004999999999999,0.000664968056535,0.0007840772129735,0.0004999999999999,,,,,
311.0,mfeat_factors,SVC,feat,-0.002,-0.002,-0.0021692960580359,-0.0023392458533963,-0.002,,,,,
312.0,mfeat_factors,NB,feat,-0.0055,-0.0055,-0.0053879423661158,-0.0045967153247754,-0.0055,,,,,
313.0,mfeat_factors,NB,feat,-0.0015,-0.0015,-0.0012740813476953,-0.0012235740091069,-0.0015,,,,,
314.0,mfeat_factors,NB,feat,-0.0124999999999999,-0.0124999999999999,-0.0124320108693222,-0.0123419560118283,-0.0124999999999999,,,,,
315.0,mfeat_factors,NB,feat,-0.0084999999999999,-0.0084999999999999,-0.0084244772587135,-0.0080508638040066,-0.0084999999999999,,,,,
316.0,mfeat_factors,NB,feat,-0.0025,-0.0025,-0.0025269077193812,-0.0017824482910518,-0.0025,,,,,
317.0,mfeat_factors,NB,feat,-0.0020000000000001,-0.0020000000000001,-0.0020719375368333,-0.0017566835273191,-0.0020000000000001,,,,,
318.0,mfeat_factors,DT,feat,-0.0044999999999998,-0.0045,-0.0045742130666056,-0.0046851411475407,-0.0045,,,,,
319.0,mfeat_factors,DT,feat,0.0019999999999998,0.0019999999999998,0.0016338889645451,0.0004479062325615,0.0019999999999998,,,,,
320.0,mfeat_factors,DT,feat,0.003,0.0030000000000001,0.0031045146026983,0.0032618438386413,0.0030000000000001,,,,,
321.0,mfeat_factors,DT,feat,-0.0015,-0.0015,-0.0012221633638366,-0.0008189916625339,-0.0015,,,,,
322.0,mfeat_factors,DT,feat,-0.0004999999999999,-0.0005,-2.3906600521428345e-06,-0.0011824684897756,-0.0005,,,,,
323.0,mfeat_factors,DT,feat,-0.0010000000000001,-0.0010000000000001,-0.0009752628620013,-0.0019348750257184,-0.0010000000000001,,,,,
324.0,mfeat_factors,RF,feat,-0.0045,-0.0045,-0.0045790935492656,-0.0042107615318812,-0.0045,,,,,
325.0,mfeat_factors,RF,feat,0.001,0.001,0.0010564361043392,0.0011545635203935,0.001,,,,,
326.0,mfeat_factors,RF,feat,0.0,0.0,5.287402804521335e-05,0.0005019927000701,0.0,,,,,
327.0,mfeat_factors,RF,feat,-0.0034999999999999,-0.0034999999999999,-0.0034962268958039,-0.0037336257670913,-0.0034999999999999,,,,,
328.0,mfeat_factors,RF,feat,0.002,0.002,0.001879208000692,0.0023925688907475,0.002,,,,,
329.0,mfeat_factors,RF,feat,0.0005,0.0005000000000001,0.0005336787953976,0.0009318501343308,0.0005000000000001,,,,,
330.0,spambase,KNN,feat,0.0378180616532125,0.0235422928687257,0.0153677799286964,0.0547982830972437,-0.0435977048232196,,,,,
331.0,spambase,KNN,feat,0.0827748666383422,0.0638973850944282,0.0608332451966386,0.1207667502862597,-0.025370226625877,,,,,
332.0,spambase,KNN,feat,0.0415113534437991,0.0328234341161844,0.030022488267518,0.0552998654646428,-0.0082918588192318,,,,,
333.0,spambase,KNN,feat,0.0917377142047869,0.0746960013457724,0.0729514068307279,0.1298926064628601,-0.0060438640549136,,,,,
334.0,spambase,KNN,feat,0.0417346457064626,0.0311766960323269,0.0263856664789092,0.0533676008185177,-0.0187480023743209,,,,,
335.0,spambase,KNN,feat,0.0589090308266062,0.0407213791132367,0.0329257796606006,0.0878335322542878,-0.0447285512077074,,,,,
336.0,spambase,SVC,feat,-0.0756507576830477,-0.0537312988277814,-0.0412979654773578,-0.1030235561030626,0.0491682267171971,,,,,
337.0,spambase,SVC,feat,-0.0052195156493414,-0.0068168750605225,-0.009122228420208,2.926542763825868e-05,-0.0143570308813905,,,,,
338.0,spambase,SVC,feat,-0.0054366709153566,-0.0068021967213491,-0.0098861280784126,-0.0014763958207973,-0.0132459705036299,,,,,
339.0,spambase,SVC,feat,-0.0047790681206626,-0.0055809791725467,-0.007610014088431,-0.0040096699582932,-0.0093679131850903,,,,,
340.0,spambase,SVC,feat,-0.0060836519850824,-0.0071412018796215,-0.009987015326119,-0.0054840518448342,-0.0121318661248345,,,,,
341.0,spambase,SVC,feat,-0.0926075154605107,-0.0737058814367683,-0.0547402304919392,-0.0993964434198666,0.0149506110832078,,,,,
342.0,spambase,NB,feat,-0.0032622857952132,-0.001930591518257,-0.0026675083553612,-0.0172911443605535,0.0043864054913776,,,,,
343.0,spambase,NB,feat,-0.0052157390360193,-0.0056455849815247,-0.0085063448823926,-0.0082393731533528,-0.0077043666194845,,,,,
344.0,spambase,NB,feat,-0.0023905962328282,-0.002356408661394,-0.00340130721565,-0.0057199610330984,-0.0022038567493113,,,,,
345.0,spambase,NB,feat,0.001739366473115,0.0041395147713855,0.0065348495522048,-0.0130182678681504,0.0154513492534588,,,,,
346.0,spambase,NB,feat,-0.0047797762356607,-0.0050013074510669,-0.0072684876558066,-0.0090754399929858,-0.0060606060606061,,,,,
347.0,spambase,NB,feat,-0.0021739130434781,-0.0010275676562203,-0.0010191172398356,-0.0138665705327464,0.0044016254965526,,,,,
348.0,spambase,DT,feat,-0.0069584100457916,-0.0066036590831045,-0.0083128432775246,-0.011189131041884,-0.004957155685433,,,,,
349.0,spambase,DT,feat,-0.0013036397110891,-0.0033858253803268,-0.0037642647331658,0.0063399078887936,-0.0132322724989727,,,,,
350.0,spambase,DT,feat,-0.0032639380635415,-0.0040460272242622,-0.0050709255104055,-0.0020322443917659,-0.0077271966272469,,,,,
351.0,spambase,DT,feat,0.0008731057923806,0.0013974409453332,0.0015844050529815,-0.001142975838103,0.003864359313882,,,,,
352.0,spambase,DT,feat,-0.0058615399140821,-0.0051326135275443,-0.0064563693517538,-0.0118117593628502,-0.0016605025645707,,,,,
353.0,spambase,DT,feat,-0.0084735401029125,-0.0087234055226073,-0.0110063491429629,-0.012235690009947,-0.0099173553719008,,,,,
354.0,spambase,RF,feat,-0.0041306708209413,-0.0057293843449909,-0.0065409468999828,0.0008650364259984,-0.0132444485031125,,,,,
355.0,spambase,RF,feat,0.0049974035783412,0.0030599855808866,0.0048068089472766,0.0166844872788882,-0.0060773480662982,,,,,
356.0,spambase,RF,feat,-0.0032637020252088,-0.0042400345450075,-0.0051162669534556,-0.0011931725700865,-0.008839779005525,,,,,
357.0,spambase,RF,feat,0.0010900250200632,0.0008058131416046,0.0010827507263321,0.0027086542421961,-0.0005479201862929,,,,,
358.0,spambase,RF,feat,-0.0010836519850825,-0.0016714626224855,-0.001918758305027,0.0010079692025392,-0.0044214115032797,,,,,
359.0,spambase,RF,feat,0.0013083604777415,-7.693467131897336e-05,0.0002871323588286,0.0079643692822496,-0.0066054822458639,,,,,
360.0,Hill_Valley_with_noise,KNN,feat,0.0008162432404855,0.0007790272320823,-0.005640376932692,0.0003233093584933,-0.0115702479338842,,,,,
361.0,Hill_Valley_with_noise,KNN,feat,0.005768118899432,0.0057715756672537,0.011592442011823,0.0068315488567616,0.0132231404958677,,,,,
362.0,Hill_Valley_with_noise,KNN,feat,-0.0123252729313335,-0.0123560493158108,-0.0175069976740633,-0.0134041578540711,-0.0214198618073431,,,,,
363.0,Hill_Valley_with_noise,KNN,feat,-0.0049892868074686,-0.0050060967348597,-0.0092702770443998,-0.0046922945996374,-0.0132637853949328,,,,,
364.0,Hill_Valley_with_noise,KNN,feat,0.0156786722443287,0.0157228017883755,0.0248568577769391,0.0162317149522937,0.0346971955019644,,,,,
365.0,Hill_Valley_with_noise,KNN,feat,0.0140155766418391,0.0140292643273269,0.0097345536424739,0.0137800135050563,0.0049044844871969,,,,,
366.0,Hill_Valley_with_noise,SVC,feat,0.0107369996258884,0.0107302533532039,-0.135179427574711,0.0137127595502245,-0.2578512396694215,,,,,
367.0,Hill_Valley_with_noise,SVC,feat,0.012400095228378,0.012396694214876,-0.126458327954736,0.02190222614306,-0.2396694214876032,,,,,
368.0,Hill_Valley_with_noise,SVC,feat,-0.0214876033057851,-0.0214943774556293,0.1433170525141832,-0.0527564582049759,0.2661021541796504,,,,,
369.0,Hill_Valley_with_noise,SVC,feat,-0.0032411658674285,-0.0026961116379894,-0.0828405396424233,-3.0502737812798664e-05,-0.1372036309443164,,,,,
370.0,Hill_Valley_with_noise,SVC,feat,0.0190014624358059,0.0183918168269881,-0.0561298813130889,0.0385323014248293,-0.1206611570247934,,,,,
371.0,Hill_Valley_with_noise,SVC,feat,0.009087508077407,0.009090909090909,-0.0714760804237574,0.0172100312996941,-0.1338978458203494,,,,,
372.0,Hill_Valley_with_noise,NB,feat,-0.0041186273509505,-0.0040915865058935,-0.0029630476268571,-0.0117912351513009,-0.0049180327868852,,,,,
373.0,Hill_Valley_with_noise,NB,feat,0.0016528925619834,0.0016528925619835,0.0025840001072199,0.006066715542522,0.0016528925619835,,,,,
374.0,Hill_Valley_with_noise,NB,feat,-0.0008230452674897,-0.00083999458068,0.0015847791984341,-0.0004739218153853,0.0016257959626067,,,,,
375.0,Hill_Valley_with_noise,NB,feat,-3.4010135020468013e-06,6.774149844179789e-06,0.0026329666866751,-0.0042234583788819,0.0049586776859504,,,,,
376.0,Hill_Valley_with_noise,NB,feat,3.401013501935779e-06,-6.774149844512856e-06,0.0036960734518167,-0.0024390310686418,0.0032922368242784,,,,,
377.0,Hill_Valley_with_noise,NB,feat,0.0008196442539877,0.000833220430836,-0.0013537592998292,0.001065786065786,-0.0016393442622951,,,,,
378.0,Hill_Valley_with_noise,DT,feat,0.0008366493214977,0.0007790272320822,-0.0053355213116683,0.0002840151630593,-0.0116244411326379,,,,,
379.0,Hill_Valley_with_noise,DT,feat,0.0173621739278304,0.0173824685002031,0.0213322562709419,0.01635688964479,0.0265411190895543,,,,,
380.0,Hill_Valley_with_noise,DT,feat,-0.0016188824269632,-0.0016393442622952,-0.0085564722804759,-0.0007768455872219,-0.016434087522016,,,,,
381.0,Hill_Valley_with_noise,DT,feat,0.044529469781995,0.0445332610757351,0.0480826151280783,0.0444279842975217,0.0511990245224224,,,,,
382.0,Hill_Valley_with_noise,DT,feat,-0.0049280685644321,-0.0048977103373525,0.0109740521593202,-0.0029385319634382,0.0215011516054735,,,,,
383.0,Hill_Valley_with_noise,DT,feat,0.0172907526442879,0.0172537596531635,0.0132697499531627,0.016670351119246,0.0098360655737704,,,,,
384.0,Hill_Valley_with_noise,RF,feat,0.0263680576811889,0.0262633789459422,0.0132994175464579,0.024981805599924,-9.48380978187946e-05,,,,,
385.0,Hill_Valley_with_noise,RF,feat,-0.0156480631228106,-0.0156618344397778,-0.009848675608764,-0.0161683384827643,-0.0049044844871968,,,,,
386.0,Hill_Valley_with_noise,RF,feat,0.018161412100806,0.0181614957322855,0.0088720261059057,0.0181512228768869,-0.001639344262295,,,,,
387.0,Hill_Valley_with_noise,RF,feat,3.060912151831019e-05,2.709659937688569e-05,-0.0138360755035022,-0.0015845675092023,-0.0247662918303754,,,,,
388.0,Hill_Valley_with_noise,RF,feat,0.0132401455633778,0.0132841078444655,0.0193213676103409,0.0162201079953299,0.0215146999051619,,,,,
389.0,Hill_Valley_with_noise,RF,feat,0.023929531000238,0.0239466196992277,0.0312795132345594,0.0231991324130219,0.0396152282888497,,,,,
390.0,Hill_Valley_without_noise,KNN,feat,-0.0115702479338842,-0.011584699453552,-0.0110165654642842,-0.0125617180735291,-0.0098360655737704,,,,,
391.0,Hill_Valley_without_noise,KNN,feat,0.0,0.0,0.0,0.0,0.0,,,,,
392.0,Hill_Valley_without_noise,KNN,feat,0.0049586776859503,0.0048497267759562,0.0114645645003979,0.0048821462314973,0.018032786885246,,,,,
393.0,Hill_Valley_without_noise,KNN,feat,0.0008264462809918,0.0008196721311475,0.0011577604182876,0.000740226694425,0.001639344262295,,,,,
394.0,Hill_Valley_without_noise,KNN,feat,-0.0008264462809917,-0.0008333333333333,-0.0004316634241244,-0.0007849640685461,0.0,,,,,
395.0,Hill_Valley_without_noise,KNN,feat,0.0074108084209095,0.0074250299880049,0.007643397498983,0.006785234295225,0.0081833933093429,,,,,
396.0,Hill_Valley_without_noise,SVC,feat,-0.0561983471074379,-0.0571311475409835,-0.0300627600795135,-0.1221542747456215,0.0557377049180327,,,,,
397.0,Hill_Valley_without_noise,SVC,feat,0.0,0.0,0.0,0.0,0.0,,,,,
398.0,Hill_Valley_without_noise,SVC,feat,-0.0297520661157024,-0.0285382513661203,-0.1203204441057029,-0.0448221427276107,-0.1754098360655738,,,,,
399.0,Hill_Valley_without_noise,SVC,feat,0.0066115702479339,0.0055327868852459,0.0672166427546628,-0.0152912621359223,0.1360655737704917,,,,,
400.0,Hill_Valley_without_noise,SVC,feat,-0.0099173553719007,-0.0110245901639344,0.0497080900750624,-0.0554736245036869,0.1229508196721311,,,,,
401.0,Hill_Valley_without_noise,SVC,feat,0.0008638574295141,-0.0004778088764493,0.07268396841952,-0.0829690850050273,0.1557110489137678,,,,,
402.0,Hill_Valley_without_noise,NB,feat,-0.0008264462809917,-0.0008196721311476,-0.0008226258508354,-0.0004739120528594,-0.0016393442622948,,,,,
403.0,Hill_Valley_without_noise,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
404.0,Hill_Valley_without_noise,NB,feat,0.0016528925619834,0.0016120218579234,0.0107487922705313,0.0261363636363637,0.0065573770491803,,,,,
405.0,Hill_Valley_without_noise,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
406.0,Hill_Valley_without_noise,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
407.0,Hill_Valley_without_noise,NB,feat,-0.0106995884773661,-0.0091666666666667,-0.0990366616445236,-0.0361904761904762,-0.1333333333333335,,,,,
408.0,Hill_Valley_without_noise,DT,feat,-0.0008264462809918,-0.0008606557377048,0.0015736490015501,-0.0003124438593545,0.0032786885245901,,,,,
409.0,Hill_Valley_without_noise,DT,feat,0.0,0.0,0.0,0.0,0.0,,,,,
410.0,Hill_Valley_without_noise,DT,feat,0.0024793388429752,0.0025136612021857,0.000449425891593,0.0026828606359472,-0.001639344262295,,,,,
411.0,Hill_Valley_without_noise,DT,feat,-0.0016528925619834,-0.0016256830601093,-0.0033248220785571,-0.0014571092831962,-0.0049180327868851,,,,,
412.0,Hill_Valley_without_noise,DT,feat,-0.0041322314049586,-0.0041393442622951,-0.0037166085946573,-0.0041437188565434,-0.0032786885245901,,,,,
413.0,Hill_Valley_without_noise,DT,feat,0.0065367479508892,0.006680994268959,0.0019728983071192,0.0084036347177317,-0.0049713447954152,,,,,
414.0,Hill_Valley_without_noise,RF,feat,0.0041322314049587,0.0041803278688524,0.0012770819066041,0.0041104825194822,-0.001639344262295,,,,,
415.0,Hill_Valley_without_noise,RF,feat,0.0,0.0,0.0,0.0,0.0,,,,,
416.0,Hill_Valley_without_noise,RF,feat,-0.0107438016528924,-0.0108060109289618,-0.0073014740718408,-0.0109097345132743,-0.00327868852459,,,,,
417.0,Hill_Valley_without_noise,RF,feat,0.0066115702479339,0.0066256830601092,0.0060560679390009,0.0073826038427807,0.0049180327868852,,,,,
418.0,Hill_Valley_without_noise,RF,feat,0.0041322314049586,0.0041393442622951,0.003740381398461,0.0041983206717313,0.0032786885245901,,,,,
419.0,Hill_Valley_without_noise,RF,feat,0.0082168486208888,0.0083543249366919,0.0022265794956771,0.0085539757550169,-0.0049580167932826,,,,,
420.0,waveform_40,KNN,feat,0.0,0.0,0.0,0.0,0.0,,,,,
421.0,waveform_40,KNN,feat,0.0,0.0,0.0,0.0,0.0,,,,,
422.0,waveform_40,KNN,feat,0.0,0.0,0.0,0.0,0.0,,,,,
423.0,waveform_40,KNN,feat,0.0,0.0,0.0,0.0,0.0,,,,,
424.0,waveform_40,KNN,feat,0.0,0.0,0.0,0.0,0.0,,,,,
425.0,waveform_40,KNN,feat,0.0,0.0,0.0,0.0,0.0,,,,,
426.0,waveform_40,SVC,feat,0.0,0.0,0.0,0.0,0.0,,,,,
427.0,waveform_40,SVC,feat,0.0,0.0,0.0,0.0,0.0,,,,,
428.0,waveform_40,SVC,feat,0.0,0.0,0.0,0.0,0.0,,,,,
429.0,waveform_40,SVC,feat,0.0,0.0,0.0,0.0,0.0,,,,,
430.0,waveform_40,SVC,feat,0.0,0.0,0.0,0.0,0.0,,,,,
431.0,waveform_40,SVC,feat,0.0,0.0,0.0,0.0,0.0,,,,,
432.0,waveform_40,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
433.0,waveform_40,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
434.0,waveform_40,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
435.0,waveform_40,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
436.0,waveform_40,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
437.0,waveform_40,NB,feat,0.0,0.0,0.0,0.0,0.0,,,,,
438.0,waveform_40,DT,feat,0.0,0.0,0.0,0.0,0.0,,,,,
439.0,waveform_40,DT,feat,0.0,0.0,0.0,0.0,0.0,,,,,
440.0,waveform_40,DT,feat,0.0,0.0,0.0,0.0,0.0,,,,,
441.0,waveform_40,DT,feat,0.0,0.0,0.0,0.0,0.0,,,,,
442.0,waveform_40,DT,feat,0.0,0.0,0.0,0.0,0.0,,,,,
443.0,waveform_40,DT,feat,0.0,0.0,0.0,0.0,0.0,,,,,
444.0,waveform_40,RF,feat,0.0,0.0,0.0,0.0,0.0,,,,,
445.0,waveform_40,RF,feat,0.0,0.0,0.0,0.0,0.0,,,,,
446.0,waveform_40,RF,feat,0.0,0.0,0.0,0.0,0.0,,,,,
447.0,waveform_40,RF,feat,0.0,0.0,0.0,0.0,0.0,,,,,
448.0,waveform_40,RF,feat,0.0,0.0,0.0,0.0,0.0,,,,,
449.0,waveform_40,RF,feat,0.0,0.0,0.0,0.0,0.0,,,,,
450.0,waveform_21,KNN,feat,-0.0093999999999999,-0.0095889191624828,-0.0095029780244427,-0.0096193351014337,-0.0095889191624828,,,,,
